index,word,block,pos
2289,cd133,"Consequently, it was found that adenoviruses expressing wild-type-PUMA not only lead to the apoptosis of CD133(+) U251R cells alone, but also significantly increase their sensitivity toward TMZ by elevating the Bcl-2-associated X protein/B-cell lymphoma-2 ratio without alterations in MGMT expression.",105
2289,bcl-2-associatedx,"Consequently, it was found that adenoviruses expressing wild-type-PUMA not only lead to the apoptosis of CD133(+) U251R cells alone, but also significantly increase their sensitivity toward TMZ by elevating the Bcl-2-associated X protein/B-cell lymphoma-2 ratio without alterations in MGMT expression.",211
2289,b-celllymphoma-2,"Consequently, it was found that adenoviruses expressing wild-type-PUMA not only lead to the apoptosis of CD133(+) U251R cells alone, but also significantly increase their sensitivity toward TMZ by elevating the Bcl-2-associated X protein/B-cell lymphoma-2 ratio without alterations in MGMT expression.",238
2289,mgmt,"Consequently, it was found that adenoviruses expressing wild-type-PUMA not only lead to the apoptosis of CD133(+) U251R cells alone, but also significantly increase their sensitivity toward TMZ by elevating the Bcl-2-associated X protein/B-cell lymphoma-2 ratio without alterations in MGMT expression.",285
2289,puma,"Therefore, PUMA may be a suitable target for intervention to improve the therapeutic efficacy of TMZ.",11
2314,growthfactorreceptors,Growth factor receptors and angiogenesis play major roles in the oncogenesis of gliomas.,0
2314,vascularendothelialgrowthfactor,"In gliomas, two main anti growth factor receptor strategies have been evaluated in phase I/II clinical trials (a) small molecule tyrosine kinase inhibitors (TKIs) and (b) monoclonal antibodies that target growth factors or growth factor receptors other than vascular endothelial growth factor (VEGF).",258
2314,vegf,"In gliomas, two main anti growth factor receptor strategies have been evaluated in phase I/II clinical trials (a) small molecule tyrosine kinase inhibitors (TKIs) and (b) monoclonal antibodies that target growth factors or growth factor receptors other than vascular endothelial growth factor (VEGF).",294
2314,anti-vegfantibody,"Recent studies of bevacizumab, an anti-VEGF antibody, and irinotecan, a topoisomerase I inhibitor, have demonstrated a high response rate, suggesting that targeted antiangiogenic therapies may play a significant role in the management of high-grade gliomas in the future.",34
2314,topoisomerasei,"Recent studies of bevacizumab, an anti-VEGF antibody, and irinotecan, a topoisomerase I inhibitor, have demonstrated a high response rate, suggesting that targeted antiangiogenic therapies may play a significant role in the management of high-grade gliomas in the future.",72
2314,vegfreceptor,"Clinical evaluation of several VEGF receptor TKIs is currently ongoing; one of these inhibitors, cediranib, has already demonstrated interesting activity as a single agent.",31
2314,integrin,The integrin inhibitor cilengitide represents another promising strategy.,4
2395,tat,"Special attention has been focused on tat-gets such as epidermal growth factor receptor, vascular endothelial growth factor receptor, platelet-derived growth factor receptor, and oil pathways such as the phosphatidylinositol-3kinase/Akt/mammalian target of rapamycin and Ras/Raf/mitogen-activated protein-kinase pathways.",38
2395,epidermalgrowthfactorreceptor,"Special attention has been focused on tat-gets such as epidermal growth factor receptor, vascular endothelial growth factor receptor, platelet-derived growth factor receptor, and oil pathways such as the phosphatidylinositol-3kinase/Akt/mammalian target of rapamycin and Ras/Raf/mitogen-activated protein-kinase pathways.",55
2395,vascularendothelialgrowthfactorreceptor,"Special attention has been focused on tat-gets such as epidermal growth factor receptor, vascular endothelial growth factor receptor, platelet-derived growth factor receptor, and oil pathways such as the phosphatidylinositol-3kinase/Akt/mammalian target of rapamycin and Ras/Raf/mitogen-activated protein-kinase pathways.",89
2395,platelet-derivedgrowthfactorreceptor,"Special attention has been focused on tat-gets such as epidermal growth factor receptor, vascular endothelial growth factor receptor, platelet-derived growth factor receptor, and oil pathways such as the phosphatidylinositol-3kinase/Akt/mammalian target of rapamycin and Ras/Raf/mitogen-activated protein-kinase pathways.",134
2395,phosphatidylinositol-3kinase,"Special attention has been focused on tat-gets such as epidermal growth factor receptor, vascular endothelial growth factor receptor, platelet-derived growth factor receptor, and oil pathways such as the phosphatidylinositol-3kinase/Akt/mammalian target of rapamycin and Ras/Raf/mitogen-activated protein-kinase pathways.",204
2395,akt,"Special attention has been focused on tat-gets such as epidermal growth factor receptor, vascular endothelial growth factor receptor, platelet-derived growth factor receptor, and oil pathways such as the phosphatidylinositol-3kinase/Akt/mammalian target of rapamycin and Ras/Raf/mitogen-activated protein-kinase pathways.",233
2395,mammaliantargetofrapamycin,"Special attention has been focused on tat-gets such as epidermal growth factor receptor, vascular endothelial growth factor receptor, platelet-derived growth factor receptor, and oil pathways such as the phosphatidylinositol-3kinase/Akt/mammalian target of rapamycin and Ras/Raf/mitogen-activated protein-kinase pathways.",237
2395,ras,"Special attention has been focused on tat-gets such as epidermal growth factor receptor, vascular endothelial growth factor receptor, platelet-derived growth factor receptor, and oil pathways such as the phosphatidylinositol-3kinase/Akt/mammalian target of rapamycin and Ras/Raf/mitogen-activated protein-kinase pathways.",271
2395,raf,"Special attention has been focused on tat-gets such as epidermal growth factor receptor, vascular endothelial growth factor receptor, platelet-derived growth factor receptor, and oil pathways such as the phosphatidylinositol-3kinase/Akt/mammalian target of rapamycin and Ras/Raf/mitogen-activated protein-kinase pathways.",275
2395,mitogen-activatedprotein-kinase,"Special attention has been focused on tat-gets such as epidermal growth factor receptor, vascular endothelial growth factor receptor, platelet-derived growth factor receptor, and oil pathways such as the phosphatidylinositol-3kinase/Akt/mammalian target of rapamycin and Ras/Raf/mitogen-activated protein-kinase pathways.",279
2395,epidermalgrowthfactorreceptortyrosinekinase,"Several signal transduction inhibitors have been examined in preclinical and clinical malignant glioma trials, including antiangiogenic agents (bevacizumab, enzastaurin), and inhibitors of epidermal growth factor receptor tyrosine kinase (gefitinib and erlotinib), mammalian target of rapamycin (temsirolimus, everolimus) and integrin.",189
2395,mammaliantargetofrapamycin,"Several signal transduction inhibitors have been examined in preclinical and clinical malignant glioma trials, including antiangiogenic agents (bevacizumab, enzastaurin), and inhibitors of epidermal growth factor receptor tyrosine kinase (gefitinib and erlotinib), mammalian target of rapamycin (temsirolimus, everolimus) and integrin.",265
2395,integrin,"Several signal transduction inhibitors have been examined in preclinical and clinical malignant glioma trials, including antiangiogenic agents (bevacizumab, enzastaurin), and inhibitors of epidermal growth factor receptor tyrosine kinase (gefitinib and erlotinib), mammalian target of rapamycin (temsirolimus, everolimus) and integrin.",326
2431,anti-vascularendothelialgrowthfactor(,"Glioblastoma, an incurable, malignant, and highly vascular tumor, is a seemingly ideal target for anti-angiogenic therapies such as bevacizumab, an anti-vascular endothelial growth factor (VEGF) monoclonal antibody.",148
2431,vegfantibody,"Glioblastoma, an incurable, malignant, and highly vascular tumor, is a seemingly ideal target for anti-angiogenic therapies such as bevacizumab, an anti-vascular endothelial growth factor (VEGF) monoclonal antibody.",189
2456,cdk4/6, CDK4/6-dependent cell-cycle regulation is disrupted in most glioblastomas.,1
2456,cdk4/6,"This study assesses the central nervous system (CNS) pharmacokinetics and tumor pharmacodynamics of ribociclib, a highly selective CDK4/6 inhibitor, in patients with recurrent glioblastoma.",131
2456,retinoblastomaprotein,Patients and s Patients with recurrent glioblastoma with intact retinoblastoma protein (RB) expression and CDKN2A deletion or CDK4/6 amplification were treated with ribociclib daily (900 mg) for 5 days before tumor resection.,64
2456,rb,Patients and s Patients with recurrent glioblastoma with intact retinoblastoma protein (RB) expression and CDKN2A deletion or CDK4/6 amplification were treated with ribociclib daily (900 mg) for 5 days before tumor resection.,88
2456,cdkn2a,Patients and s Patients with recurrent glioblastoma with intact retinoblastoma protein (RB) expression and CDKN2A deletion or CDK4/6 amplification were treated with ribociclib daily (900 mg) for 5 days before tumor resection.,107
2456,cdk4/6,Patients and s Patients with recurrent glioblastoma with intact retinoblastoma protein (RB) expression and CDKN2A deletion or CDK4/6 amplification were treated with ribociclib daily (900 mg) for 5 days before tumor resection.,126
2456,rb,"Pharmacodynamic effects, assessed by RB and FOXM1 phosphorylation, were compared with matched archival tissue.",37
2456,foxm1,"Pharmacodynamic effects, assessed by RB and FOXM1 phosphorylation, were compared with matched archival tissue.",44
2456,cdk4/6,"The mean unbound ribociclib concentrations in CSF, nonenhancing, and enhancing tumor regions were 0.374 mmol/L, 0.560, and 2.152 mmol/kg, respectively, which were more than 5-fold the in vitro IC50 for inhibition of CDK4/6 (0.04 mmol/L).",216
2456,rb,G1-to-S phase suppression was inferred by decreases in phosphorylation of RB (P < 0.01) and cellular proliferation (P < 0.05).,74
2456,pi3k,Examination of recurrent tumors following monotherapy indicated upregulation of the PI3K/mTOR pathway.,84
2456,mtor,Examination of recurrent tumors following monotherapy indicated upregulation of the PI3K/mTOR pathway.,89
2456,rb,"Ribociclib exhibited good CNS penetration, and target modulation was indicated by inhibition of RB phosphorylation and tumor proliferation.",96
2456,cdk4/6,Combination therapy with CDK4/6 and PI3K/mTOR inhibitors may be explored for treating recurrent glioblastoma.,25
2456,pi3k,Combination therapy with CDK4/6 and PI3K/mTOR inhibitors may be explored for treating recurrent glioblastoma.,36
2456,mtor,Combination therapy with CDK4/6 and PI3K/mTOR inhibitors may be explored for treating recurrent glioblastoma.,41
2487,interleukin4,"Receptors for interleukin 4 (IL-4R) are overexpressed on the surface of various human solid tumors including renal cell carcinoma, glioblastoma, Kaposi's sarcoma, and head and neck squamous cell carcinoma (SCCHN).",14
2487,il-4r,"Receptors for interleukin 4 (IL-4R) are overexpressed on the surface of various human solid tumors including renal cell carcinoma, glioblastoma, Kaposi's sarcoma, and head and neck squamous cell carcinoma (SCCHN).",29
