index,word,block,pos
2908,cilengitide,"We discuss preclinical and clinical data for several novel molecular targets, including growth factor receptors, phosphatidylinositol-3 kinase, SRC-family kinases, integrins, and CD95 ligand and agents that inhibit these targets, including erlotinib, enzastaurin, dasatinib, sorafenib, cilengitide, AMG102, and APG101.",286
2908,amg102,"We discuss preclinical and clinical data for several novel molecular targets, including growth factor receptors, phosphatidylinositol-3 kinase, SRC-family kinases, integrins, and CD95 ligand and agents that inhibit these targets, including erlotinib, enzastaurin, dasatinib, sorafenib, cilengitide, AMG102, and APG101.",299
2908,apg101,"We discuss preclinical and clinical data for several novel molecular targets, including growth factor receptors, phosphatidylinositol-3 kinase, SRC-family kinases, integrins, and CD95 ligand and agents that inhibit these targets, including erlotinib, enzastaurin, dasatinib, sorafenib, cilengitide, AMG102, and APG101.",311
2939,rapalink-1,"The main purpose of this paper was to functionally validate a novel discovered pharmacological strategy to treat GBM, the dual mTOR pathway inhibitor Rapalink-1 (RL1) using relevant stem cell models of the disease to unravel mechanistic insights.",150
2939,rl1,"The main purpose of this paper was to functionally validate a novel discovered pharmacological strategy to treat GBM, the dual mTOR pathway inhibitor Rapalink-1 (RL1) using relevant stem cell models of the disease to unravel mechanistic insights.",162
2939,temozolomide,"Our approach also interrogates combination studies with clinical treatment options of tumor treating fields (TTFields) and the best standard of care chemotherapy, temozolomide (TMZ).",163
2939,tmz,"Our approach also interrogates combination studies with clinical treatment options of tumor treating fields (TTFields) and the best standard of care chemotherapy, temozolomide (TMZ).",177
2939,tmz,"We elucidated a synergistic therapeutic potential of the inhibitor with TTFields to minimize therapy resistance toward TMZ, which supports its consideration for further translational oriented studies.",119
2939,temozolomide,"We also undertook combination treatments with this agent and clinical GBM treatments tumor treating fields (TTFields) and the standard-of-care drug temozolomide, TMZ.",148
2939,tmz,"We also undertook combination treatments with this agent and clinical GBM treatments tumor treating fields (TTFields) and the standard-of-care drug temozolomide, TMZ.",162
2939,tmz,It acted synergistically to reduce cell growth when applied in combination with TMZ and TTFields.,80
2991,tyrosine,Targeted therapy included tyrosine kinase inhibitors and other receptor inhibitors.,26
3058,temozolomide,"Newly diagnosed glioblastoma is now commonly treated with surgery, if feasible, or biopsy, followed by radiation plus concomitant and adjuvant temozolomide.",143
3058,nitrosoureas,"We reviewed PubMed and American Society of Clinical Oncology abstracts from January 2006 to January 2012 to identify clinical trials investigating the treatment of recurrent or progressive glioblastoma with nitrosoureas, temozolomide, bevacizumab, and/or combinations of these agents.",207
3058,temozolomide,"We reviewed PubMed and American Society of Clinical Oncology abstracts from January 2006 to January 2012 to identify clinical trials investigating the treatment of recurrent or progressive glioblastoma with nitrosoureas, temozolomide, bevacizumab, and/or combinations of these agents.",221
3058,bevacizumab,"We reviewed PubMed and American Society of Clinical Oncology abstracts from January 2006 to January 2012 to identify clinical trials investigating the treatment of recurrent or progressive glioblastoma with nitrosoureas, temozolomide, bevacizumab, and/or combinations of these agents.",235
3058,temozolomide,"In temozolomide-pretreated patients, progression-free survival rates at 6 months of 20% -30% may be achieved either with nitrosoureas, temozolomide in various dosing regimens, or bevacizumab.",3
3058,nitrosoureas,"In temozolomide-pretreated patients, progression-free survival rates at 6 months of 20% -30% may be achieved either with nitrosoureas, temozolomide in various dosing regimens, or bevacizumab.",121
3058,temozolomide,"In temozolomide-pretreated patients, progression-free survival rates at 6 months of 20% -30% may be achieved either with nitrosoureas, temozolomide in various dosing regimens, or bevacizumab.",135
3058,bevacizumab,"In temozolomide-pretreated patients, progression-free survival rates at 6 months of 20% -30% may be achieved either with nitrosoureas, temozolomide in various dosing regimens, or bevacizumab.",179
3136,bevacizumab,Previous authors have reported differential response to bevacizumab on an individual basis.,56
3136,bevacizumab,"Bevacizumab-induced hypertension is a well-documented side effect, and some reports have suggested this occurrence to be related to treatment outcome in other cancers.",0
3136,bevacizumab,"In the current study, the authors analyzed patients with recurrent GBM who were treated with bevacizumab based on whether the patients developed drug-induced hypertension.",93
3136,bevacizumab,A total of 82 patients were identified who received bevacizumab for the treatment of recurrent GBM and were included in the current study.,52
3136,bevacizumab,"Of the 82 patients with recurrent GBM who were treated with bevacizumab, 30 developed drug-induced hypertension.",60
3136,bevacizumab,"The median OS times for the normotensive and hypertensive groups were 4.9 months (95% CI, 4.4-6.8 months) and 11.7 months (95% CI, 9.0-20.5 months), respectively (P<.001).CONCLUSIONSPatients with recurrent GBM who developed bevacizumab-induced hypertension demonstrated significantly better PFS and OS compared with normotensive individuals.",224
3136,bevacizumab,Bevacizumab-induced hypertension may be a physiologic marker of outcome in patients with recurrent GBM.,0
3136,bevacizumab,Patients with recurrent glioblastoma who are treated with bevacizumab and develop hypertension as a side effect appear to demonstrate significantly better progression-free survival and overall survival.,58
3136,bevacizumab,"Therefore, bevacizumab-induced hypertension may be a physiologic marker of outcome in patients with recurrent glioblastoma.",11
3251,temozolomide,The DNA alkylating agent temozolomide is part of the standard-of-care for GBM.,25
3251,temozolomide,"To better understand the molecular basis for therapy-driven temozolomide resistance, mice bearing orthotopic GBM xenografts were subjected to protracted temozolomide treatment, and cell lines were generated from the primary (untreated) and recurrent (temozolomide-treated) tumors.",60
3251,temozolomide,"To better understand the molecular basis for therapy-driven temozolomide resistance, mice bearing orthotopic GBM xenografts were subjected to protracted temozolomide treatment, and cell lines were generated from the primary (untreated) and recurrent (temozolomide-treated) tumors.",153
3251,temozolomide,"To better understand the molecular basis for therapy-driven temozolomide resistance, mice bearing orthotopic GBM xenografts were subjected to protracted temozolomide treatment, and cell lines were generated from the primary (untreated) and recurrent (temozolomide-treated) tumors.",251
3251,temozolomide,"As expected, the cells derived from primary tumors were sensitive to temozolomide, whereas the cells from the recurrent tumors were significantly resistant to the drug.",69
3251,temozolomide,"Importantly, the acquired resistance to temozolomide in the recurrent lines was not driven by re-expression of MGMT or loss of MMR but was due to accelerated repair of temozolomide-induced DNA double-strand breaks (DSB).",40
3251,temozolomide,"Importantly, the acquired resistance to temozolomide in the recurrent lines was not driven by re-expression of MGMT or loss of MMR but was due to accelerated repair of temozolomide-induced DNA double-strand breaks (DSB).",168
3251,temozolomide,Temozolomide induces DNA replication-associated DSBs that are primarily repaired by the homologous recombination (HR) pathway.,0
3251,temozolomide,"Augmented HR appears to underpin temozolomide resistance in the recurrent lines, as these cells were cross-resistant to other agents that induced replication-associated DSBs, exhibited faster resolution of damage-induced Rad51 foci, and displayed higher levels of sister chromatid exchanges (SCE).",33
3251,temozolomide,"Furthermore, in light of recent studies demonstrating that CDK1 and CDK2 promote HR, it was found that CDK1/2 inhibitors countered the heightened HR in recurrent tumors and sensitized these therapy-resistant tumor cells to temozolomide.",223
3251,temozolomide,"Implications Augmented HR repair is a novel mechanism underlying acquired temozolomide resistance in GBM, and this raises the possibility of improving the therapeutic response to temozolomide by targeting HR with small-molecule inhibitors of CDK1/2.",74
3251,temozolomide,"Implications Augmented HR repair is a novel mechanism underlying acquired temozolomide resistance in GBM, and this raises the possibility of improving the therapeutic response to temozolomide by targeting HR with small-molecule inhibitors of CDK1/2.",179
3277,temozolomide,"Here, we investigated the therapeutic effect of the current approved drugs against GBM via inhibition of GSK3 beta activity both, in experimental setting and in a clinical study for recurrent GBM patients by repositioning existent drugs in combination with temozolomide (TMZ).Materials and s Progression-free and overall survival rates were compared between patients with low or high expression of active GSK3 beta in the primary tumor.",257
